t_start;t_end;Mean(R);Std(R);Quantile.0.025(R);Quantile.0.05(R);Quantile.0.25(R);Median(R);Quantile.0.75(R);Quantile.0.95(R);Quantile.0.975(R)
228;234;1,015655652;0,051695512;0,916849044;0,93214606;0,980326024;1,01477871;1,05002936;1,102156612;1,11944569
229;235;1,032124522;0,052263657;0,932218822;0,947689096;0,996408927;1,031242499;1,066878658;1,119568647;1,137042527
230;236;0,985968396;0,05112008;0,888308397;0,903416907;0,951023831;0,985085052;1,019950064;1,071533087;1,088648191
231;237;1,009536716;0,051652392;0,91082576;0,926104856;0,974234236;1,00865593;1,043879087;1,095973051;1,113252936
232;238;1,007416428;0,051543908;0,90891279;0,924159797;0,972188092;1,006537492;1,041686671;1,093671225;1,110914817
233;239;1,012282071;0,051657803;0,913554129;0,928837416;0,976977057;1,011403489;1,046629378;1,098723683;1,116002753
234;240;0,966878339;0,050470638;0,87047617;0,885386062;0,93237472;0,966000299;1,000424845;1,05136573;1,068270166
235;241;0,865988534;0,047743493;0,774930481;0,788982132;0,83332572;0,865111298;0,897695118;0,945987313;0,962031658
236;242;0,902889777;0,048822688;0,809723586;0,824112264;0,869497338;0,90200992;0,935323126;0,984668603;1,001055937
237;243;0,905019984;0,049226598;0,811098188;0,825600003;0,871348647;0,904127616;0,937718595;0,987483956;1,004012845
238;244;0,927529195;0,050376471;0,831409596;0,846251676;0,893072017;0,92661733;0,960992393;1,011917213;1,028830655
239;245;0,986886452;0,052526666;0,88660908;0,902106126;0,950968176;0,985954705;1,021789073;1,074845097;1,092458679
240;246;0,995953494;0,053235954;0,89433373;0,910035486;0,959548158;0,995005128;1,03132506;1,08510651;1,102962551
241;247;1,037643822;0,054612833;0,933352552;0,949477254;1,000304463;1,036685859;1,073938948;1,12907813;1,147378922
242;248;1,00600825;0,053850387;0,903219597;0,91910103;0,969182041;1,005047565;1,041787262;1,096192499;1,114256199
243;249;1,003352269;0,053708216;0,900834991;0,916674494;0,966623285;1,00239412;1,03903682;1,093298421;1,11131443
244;250;1,013893092;0,05388781;0,911013282;0,926913432;0,977044735;1,012938551;1,049700947;1,104128825;1,12219729
245;251;1,057765539;0,054990612;0,952718682;0,968968234;1,020173865;1,05681275;1,094318618;1,149812936;1,168226832
246;252;1,001797916;0,053472017;0,899723609;0,915496522;0,965231835;1,000846701;1,037327122;1,091344032;1,1092777
247;253;1,039412658;0,05433097;0,935640741;0,951689587;1,002269318;1,03846617;1,075524272;1,13036433;1,148563204
248;254;1,07079675;0,055003134;0,965693033;0,981959122;1,033202284;1,069855123;1,107364787;1,162846391;1,181251472
249;255;1,22000516;0,058562122;1,107910778;1,12530345;1,180011518;1,219068265;1,258977523;1,317902742;1,33742369
250;256;1,227063773;0,058431608;1,115197682;1,132559997;1,187163057;1,226136411;1,2659536;1,324730895;1,344199829
251;257;1,289379585;0,059160793;1,176018612;1,193636223;1,248998409;1,288474871;1,328774557;1,388209042;1,407881841
252;258;1,128616602;0,054300592;1,024685065;1,040809817;1,09153225;1,127745876;1,164751804;1,219393548;1,237496263
253;259;1,113913409;0,052745329;1,012919985;1,028597994;1,077898036;1,113080998;1,149021396;1,202068281;1,219637219
254;260;1,113738091;0,051759799;1,01458797;1,029990122;1,078403379;1,112936366;1,148198866;1,200220842;1,217444221
255;261;1,027247852;0,049083801;0,933285638;0,94786735;0,99372904;1,026466186;1,059914595;1,109294716;1,125652079
256;262;0,996303846;0,047879307;0,904660107;0,918879037;0,963605333;0,995536973;1,028166415;1,076344555;1,092305531
257;263;1,023056791;0,04822736;0,930704294;0,945043208;0,990128091;1,022299071;1,055159523;1,103655052;1,119715227
258;264;1,035031864;0,048416748;0,942299804;0,956701627;1,001976837;1,034277016;1,067264053;1,115936986;1,132053549
259;265;0,956729042;0,046517758;0,867716692;0,881521399;0,924955922;0,955975224;0,98768045;1,034508055;1,050025149
260;266;1,0328593;0,048262346;0,940420591;0,954777414;0,999910107;1,03210768;1,064989175;1,113505056;1,129569284
261;267;1,003612013;0,047575772;0,912519366;0,926659825;0,971126068;1,002860344;1,035278586;1,083128239;1,098976212
262;268;1,073955137;0,049224653;0,979631017;0,994290618;1,040356442;1,073203162;1,106734125;1,156184739;1,17255256
263;269;1,053794949;0,048711689;0,960472059;0,974971746;1,020543145;1,053044478;1,086228685;1,135178102;1,151382588
264;270;1,084613804;0,049249776;0,990221292;1,00489629;1,051001546;1,083868456;1,117413577;1,166873791;1,183241956
265;271;1,103832777;0,049414342;1,009094355;1,023830315;1,070113612;1,103095502;1,136748257;1,186350177;1,202760971
266;272;1,230851574;0,051828201;1,131352729;1,146860383;1,195508803;1,230124197;1,265401444;1,317323934;1,33448395
267;273;1,133916453;0,049300715;1,039334802;1,054060768;1,100285667;1,13320203;1,166768463;1,216209121;1,232558015
268;274;1,175141676;0,049482391;1,080146275;1,094952033;1,141398564;1,174447221;1,208127776;1,257700188;1,27408352
269;275;1,120160018;0,047548145;1,028893491;1,043114412;1,087733141;1,119487321;1,1518536;1,199500273;1,215249339
270;276;1,124407723;0,046931872;1,034292144;1,048341262;1,092406827;1,123754824;1,155696905;1,202701298;1,218233589
271;277;1,01889877;0,044092062;0,934301082;0,947474626;0,988822637;1,018262824;1,048281673;1,092492204;1,107110402
272;278;1,179679379;0,046925126;1,089488322;1,10357007;1,147698877;1,179057243;1,210981699;1,257910863;1,273405909
273;279;1,18615157;0,046704672;1,096366157;1,110388834;1,154324547;1,185538628;1,217310432;1,26400512;1,279420213
274;280;1,241791345;0,047342851;1,150722257;1,164958833;1,209539622;1,241189754;1,27338728;1,320675953;1,336279164
275;281;1,208966235;0,046024558;1,120430583;1,134271691;1,177613021;1,208382243;1,239682846;1,28565284;1,300820601
276;282;1,226194562;0,045477039;1,138669315;1,152362576;1,195222028;1,225632391;1,256554278;1,301944175;1,316914524
277;283;1,195597651;0,044010558;1,110883081;1,12413938;1,165625984;1,195057677;1,224980697;1,268897831;1,283380793
278;284;1,141630548;0,042167086;1,060469491;1,073168533;1,112913393;1,141111431;1,169781819;1,21186333;1,225741653
279;285;1,158969658;0,041712231;1,078646263;1,091223171;1,130569081;1,158469278;1,186824773;1,228422997;1,242136625
280;286;1,222516679;0,042180833;1,141230745;1,153972585;1,193807899;1,222031587;1,250696662;1,292715472;1,306559305
281;287;1,196980591;0,04115304;1,117670461;1,13010373;1,168972212;1,196509;1,224474889;1,265466097;1,27897069
282;288;1,185946975;0,040300119;1,108265169;1,120446815;1,158521876;1,185490522;1,212874496;1,253004147;1,26622273
283;289;1,272032152;0,040990663;1,192950253;1,205367774;1,244149618;1,271591877;1,299434742;1,340198353;1,353616064
284;290;1,318836926;0,040994059;1,239703671;1,252139855;1,290960215;1,318412204;1,346250646;1,386982767;1,400383811
285;291;1,330769409;0,040344874;1,252859703;1,265110608;1,303339541;1,33036172;1,357754854;1,39781888;1,410995952
286;292;1,249654715;0,038131851;1,176025752;1,18760183;1,223728139;1,249266886;1,275158517;1,313030526;1,325487654
287;293;1,222307919;0,036687586;1,151450171;1,1625947;1,197366516;1,221940879;1,246849211;1,283273148;1,2952515
288;294;1,218203316;0,035706172;1,149216977;1,16007287;1,193933496;1,217854479;1,242092866;1,277523684;1,28917205
289;295;1,234037547;0,035172185;1,166055679;1,176759949;1,210135649;1,233703407;1,257575197;1,292454929;1,303918285
290;296;1,232279412;0,034470197;1,165636922;1,176134428;1,208857749;1,231958019;1,255350723;1,289520701;1,300748337
291;297;1,231278523;0,033787594;1,165938552;1,176234955;1,208323812;1,230969481;1,253896344;1,287376264;1,298374737
292;298;1,147593805;0,031964045;1,085792892;1,095528621;1,125875679;1,147297053;1,168988439;1,200671241;1,21108112
293;299;1,068941327;0,030234226;1,010497405;1,019701342;1,048396257;1,06865629;1,089175676;1,119153605;1,129005078
294;300;0,985662804;0,028548957;0,930495147;0,939178731;0,966259536;0,985387185;1,004765619;1,033087042;1,042396765
295;301;0,953095058;0,027781007;0,899416269;0,907864342;0,934212834;0,95282515;0,971683054;0,99924646;1,008307699
296;302;0,952691906;0,027687046;0,899192383;0,907612784;0,933873962;0,952423707;0,971217484;0,998685884;1,007715568
297;303;0,922666287;0,027315039;0,869899774;0,878201448;0,904098598;0,922396752;0,940940155;0,968050537;0,976964529
298;304;0,915773557;0,027351761;0,86294299;0,871253113;0,897179652;0,915501263;0,934070633;0,961222825;0,970151533
299;305;0,974260138;0,028397931;0,91938932;0,928024997;0,954958602;0,973984236;0,993260911;1,02143641;1,030698869
300;306;0,98496017;0,028770994;0,929370226;0,938118676;0,965404758;0,984680047;1,004210218;1,03275719;1,042142008
301;307;0,976142381;0,028809931;0,92048558;0,929242569;0,956558977;0,975858963;0,995416829;1,024008961;1,033409806
302;308;0,947759655;0,028472679;0,892768769;0,901417579;0,928402876;0,947474544;0,966805634;0,995074275;1,004370785
303;309;0,895678056;0,027733826;0,842138641;0,850553377;0,876819123;0,895391821;0,914224964;0,94177911;0,950844096
304;310;0,882012913;0,027616896;0,82870841;0,837084053;0,863231824;0,88172469;0,900479809;0,92792493;0,936955341
305;311;0,829686751;0,026975443;0,777651391;0,785820276;0,811336253;0,82939442;0,847718579;0,874550397;0,88338338
306;312;0,814611547;0,02701896;0,762509206;0,770684597;0,796228374;0,814312846;0,832669107;0,8595574;0,86841136
307;313;0,726076766;0,025881842;0,676228694;0,684035846;0,708456157;0,72576926;0,743362164;0,769166623;0,777672341
308;314;0,724374249;0,02632783;0,673684875;0,681619619;0,706446824;0,724055306;0,741953997;0,768216825;0,776876114
309;315;0,727174363;0,027006578;0,675198746;0,683329981;0,708781059;0,726840057;0,745203243;0,772159099;0,781049779
310;316;0,728152995;0,027801011;0,67467623;0,683035754;0,70921364;0,72779921;0,746706693;0,774477038;0,783640255
311;317;0,66520204;0,027385935;0,612602321;0,620806212;0,646531383;0,664826257;0,683463062;0,710879706;0,719937254
312;318;0,768172283;0,030340981;0,709848127;0,718956345;0,747495701;0,767772854;0,788413452;0,818750717;0,828766313
313;319;0,78626466;0,031705251;0,725343146;0,734851047;0,764653863;0,785838541;0,807410952;0,839131813;0,849607722
314;320;0,851379385;0,034027964;0,785983155;0,79619216;0,82818747;0,850926084;0,874077163;0,908112871;0,919351634
315;321;0,889311592;0,035686845;0,820732767;0,831437309;0,864988075;0,888834283;0,913114802;0,948814032;0,96060287
316;322;0,925155527;0,037125212;0,853812614;0,864948606;0,899851644;0,92465898;0,949918132;0,987056228;0,999320219
317;323;1,01423098;0,039419206;0,938431939;0,950274771;0,987372108;1,013720335;1,040533204;1,079929055;1,092931916
318;324;0,99562212;0,039417057;0,919854628;0,931686064;0,968759802;0,99510199;1,021917451;1,0613324;1,074345412
319;325;0,888128052;0,037363828;0,816396311;0,827576565;0,862649089;0,887604138;0,913035906;0,950466673;0,962837089
320;326;0,882962815;0,037278719;0,811399832;0,822552519;0,857540932;0,882438234;0,907812862;0,945162518;0,95750688
321;327;0,844731419;0,036623752;0,774465743;0,785406833;0,81974907;0,844202197;0,869136875;0,905861242;0,918004544
322;328;0,863320124;0,037394546;0,791574154;0,802746085;0,83781225;0,862780272;0,888239517;0,925735664;0,938133959
323;329;0,80922338;0,036707118;0,738868575;0,749806872;0,784171597;0,808668425;0,833670221;0,870532909;0,882731868
324;330;0,683428831;0,034257192;0,61792688;0,628073747;0,66002134;0,68285653;0,706212478;0,740736108;0,752183016
325;331;0,960855072;0,041348619;0,881511534;0,893869161;0,932652005;0,960262017;0,988411663;1,029863967;1,043568816
326;332;0,819086993;0,039092889;0,744248554;0,755862987;0,792391232;0,818465143;0,845104896;0,884432208;0,897459252
327;333;0,920440217;0,042277219;0,839432677;0,852021726;0,891582854;0,919793012;0,94859208;0,991066404;1,005125669
328;334;0,977414995;0,044200234;0,89269256;0,905866036;0,947250378;0,976748808;1,006853418;1,0512364;1,065923219
329;335;0,834423691;0,041310128;0,755411464;0,767656987;0,806201346;0,833742071;0,861903027;0,903515489;0,917309386
330;336;1,053751221;0,04675265;0,964097944;0,978047162;1,021851509;1,053059864;1,084897302;1,131813584;1,147333326
331;337;1,085519672;0,047833712;0,99377942;1,008056632;1,052884814;1,084817152;1,117388729;1,165379097;1,181252194
332;338;0,725403491;0,039282801;0,65044485;0,662020831;0,698535365;0,72469452;0,751498802;0,79120455;0,804391006
333;339;0,845474474;0,042326665;0,764540607;0,777078626;0,816553669;0,844768251;0,873625452;0,916279341;0,93042162
334;340;0,777474929;0,040863175;0,699437794;0,71150396;0,749536855;0,776759139;0,804632752;0,845887553;0,859579695
335;341;0,922758992;0,045296457;0,836103971;0,849538298;0,891816476;0,922017926;0,952893697;0,998507557;1,013625301
336;342;1,19866591;0,052717266;1,097555165;1,113291692;1,162699983;1,197893164;1,233789484;1,286676056;1,304167997
337;343;1,021299511;0,049424147;0,926714878;0,941386333;0,987543149;1,020502355;1,05418692;1,103931894;1,120414186
338;344;1,061940091;0,050340788;0,965553307;0,980515584;1,027566123;1,061144736;1,095447067;1,146077653;1,162846682
339;345;1,080341168;0,050316505;0,983960673;0,998931438;1,045990883;1,07956011;1,113840044;1,164415182;1,181160224
340;346;1,07369954;0,049791624;0,978314823;0,993133179;1,039709284;1,072929961;1,1068509;1,156891031;1,173457591
341;347;1,164617139;0,051519629;1,065816199;1,081190231;1,129466025;1,163857529;1,19894022;1,250635169;1,267734773
342;348;1,011192545;0,047668074;0,919911047;0,934083675;0,978645714;1,010443612;1,042922986;1,090856119;1,106730047
343;349;0,879196061;0,044014856;0,795034162;0,808072258;0,849121755;0,87846167;0,908469835;0,952824966;0,967531307
344;350;0,914525485;0,044571245;0,829242767;0,842467889;0,884081024;0,913801497;0,944180752;0,989052697;1,003922443
345;351;0,864595982;0,043447583;0,781526707;0,794393673;0,834907888;0,863868316;0,893490875;0,937280453;0,951800387
346;352;0,863090702;0,043816792;0,779337291;0,792305109;0,833146503;0,862349328;0,892226757;0,936405217;0,951057139
347;353;0,870943927;0,044561368;0,785784362;0,79896589;0,840487897;0,870184059;0,900571656;0,945513975;0,960421616
348;354;0,811103487;0,043605194;0,727880419;0,740736569;0,781281871;0,810322211;0,840073471;0,884135444;0,898766319
349;355;0,793622904;0,043753847;0,710174044;0,72305148;0,763689531;0,792818973;0,822679953;0,86693665;0,881640262
350;356;0,854930517;0,046161909;0,766838259;0,780444139;0,823358539;0,854099824;0,885596996;0,932250502;0,947743358
351;357;0,769521102;0,044652143;0,684483805;0,697577096;0,73895151;0,768657614;0,799149458;0,84441059;0,859465318
352;358;0,875136829;0,048543857;0,782568147;0,796849191;0,841923702;0,874239416;0,907371733;0,956485667;0,972805232
353;359;0,944072406;0,051426901;0,845956548;0,861105;0,908895349;0,94313877;0,978231753;1,030224576;1,047493843
354;360;0,987176475;0,053537161;0,885022068;0,900796968;0,950558126;0,986208824;1,022740035;1,076856775;1,09482976
355;361;0,947254893;0,053036092;0,846146524;0,861738789;0,91096361;0,94626526;0,98246743;1,036146776;1,053987041
356;362;1,115216747;0,057821295;1,004754721;1,021843772;1,075691379;1,114217608;1,153652995;1,211997919;1,231356603
357;363;1,04489206;0,056092745;0,937831573;0,954371071;1,006530934;1,043888493;1,082159246;1,138836356;1,157655529
358;364;1,138204715;0,05838867;1,026627881;1,043896659;1,098296914;1,137206446;1,177024344;1,235918002;1,255454443
359;365;1,12358626;0,057638759;1,013442455;1,030489442;1,084191012;1,122600812;1,161907311;1,220044573;1,239330099
360;366;1,152568861;0,057845773;1,041967545;1,059099901;1,113042985;1,151601274;1,191040007;1,24933839;1,268668722
361;367;1,064130889;0,054951483;0,95914035;0,975385521;1,02656919;1,063185144;1,100661671;1,156102318;1,174495834
362;368;1,027090805;0,053323898;0,925224215;0,940982663;0,99063913;1,026168139;1,06253672;1,116346282;1,134200647
363;369;0,871365269;0,048634867;0,778639221;0,792940745;0,838087061;0,870460591;0,903657335;0,952875775;0,96923232
364;370;0,8931459;0,049017749;0,799645728;0,814077009;0,859613384;0,892249328;0,925701108;0,975273127;0,991741027
365;371;0,886827371;0,049041666;0,79330137;0,807731992;0,853275049;0,885923532;0,919394464;0,969005874;0,985489619
366;372;0,853073764;0,048608389;0,760452929;0,774725388;0,819804171;0,852150702;0,885337179;0,934570838;0,95094007
367;373;0,863271375;0,049512009;0,76894661;0,783477445;0,829380207;0,86232499;0,896130943;0,94629356;0,962974142
368;374;0,954304728;0,052773172;0,853662474;0,869191101;0,91819946;0,953332117;0,989349802;1,042736069;1,060474037
369;375;1,02040195;0,055339066;0,914809324;0,931115161;0,982551134;1,01940173;1,057162475;1,113100627;1,13167853
370;376;1,138956828;0,059052161;1,026143351;1,043596183;1,098590067;1,13793642;1,178211285;1,237798221;1,257569001
371;377;1,270802276;0,062532092;1,151181536;1,169724933;1,228084648;1,269776756;1,31240202;1,375377802;1,396250785
372;378;1,413655378;0,065486321;1,288201538;1,307691978;1,368951691;1,412644308;1,457256926;1,523067663;1,544854888
373;379;1,4827703;0,065852141;1,356494449;1,376141147;1,437838358;1,481795549;1,526639689;1,592724449;1,614585445
374;380;1,485882511;0,064001491;1,363073011;1,382199812;1,442227935;1,484963699;1,528535509;1,592699388;1,613913421
375;381;1,50377803;0,062014761;1,384671459;1,403247329;1,461498053;1,502925635;1,545128826;1,607216354;1,627728594
376;382;1,36341419;0,056710554;1,254514325;1,271493793;1,324747023;1,362627988;1,401224333;1,458016415;1,47678188
377;383;1,294870892;0,053084531;1,192903455;1,208809231;1,258681517;1,294145546;1,330269579;1,383406791;1,40096032
378;384;1,266914444;0,050676578;1,169523833;1,184727114;1,232375311;1,26623882;1,300717089;1,351406404;1,36814449
379;385;1,188695501;0,047700707;1,097029833;1,111338025;1,156183549;1,188057508;1,220511986;1,268229248;1,283986761
380;386;1,135243582;0,045519121;1,047768822;1,061423184;1,104218813;1,134635257;1,165605224;1,211139049;1,226175335
381;387;1,100759813;0,043960113;1,016274257;1,029463614;1,070798837;1,100174669;1,130082931;1,174052005;1,188570626
382;388;1,096173431;0,04322886;1,013072486;1,026050584;1,066714555;1,095605223;1,125012911;1,168234499;1,182503389
383;389;1,077681577;0,042400815;0,996168691;1,008899659;1,048787652;1,077125549;1,105969383;1,148360171;1,162354264
384;390;1,060550964;0,041694561;0,980394589;0,992913979;1,032138532;1,06000462;1,088367834;1,130051591;1,143812107
385;391;1,059014537;0,041347571;0,979514492;0,991933907;1,030840483;1,058476469;1,086602049;1,12793058;1,141572322
386;392;0,983352088;0,039588264;0,907280907;0,919153774;0,95636855;0,982820885;1,00975657;1,049362399;1,062441993
387;393;1,020463428;0,040118557;0,943336866;0,955383038;0,993124951;1,019937735;1,047228853;1,087337015;1,1005774
388;394;1,133500391;0,042184516;1,052317133;1,065016969;1,104769325;1,132977119;1,161661043;1,203768753;1,21765731
389;395;1,099532087;0,041499164;1,019688742;1,032174022;1,071264035;1,099010036;1,127231057;1,168670927;1,182342151
390;396;1,2309595;0,043657634;1,146867967;1,160040071;1,201238316;1,230443413;1,260118101;1,303639359;1,317983867
391;397;1,309144205;0,044563787;1,223246347;1,236715795;1,278817132;1,308638584;1,338920102;1,383297345;1,397915427
392;398;1,297987368;0,043680753;1,213775347;1,226984279;1,268264163;1,297497409;1,32717647;1,370661757;1,384983742
393;399;1,351020699;0,043558656;1,266985158;1,28018034;1,321391247;1,350552599;1,380139875;1,423457798;1,437716381
394;400;1,451480862;0,043964088;1,366580946;1,379931302;1,421590559;1,451037009;1,480887319;1,524544453;1,538903134
395;401;1,354651742;0,04125896;1,274982392;1,28750868;1,326599393;1,354232887;1,382247497;1,423223562;1,436701384
396;402;1,35239309;0,039879897;1,275349668;1,287471839;1,325285112;1,352001112;1,37907377;1,418651416;1,431664065
397;403;1,159281585;0,035708255;1,090342206;1,101178649;1,135001067;1,158914977;1,183162462;1,218635061;1,230304346
398;404;1,053166589;0,033024526;0,989426056;0,999441149;1,030707733;1,052821422;1,075249178;1,10806943;1,118868654
399;405;1,010001176;0,031639877;0,948932217;0,958527765;0,988484142;1,009670805;1,031158072;1,062601514;1,072947579
400;406;1,124522685;0,033017123;1,060733336;1,070771037;1,102080346;1,124199563;1,146612787;1,179376537;1,190148292
401;407;1,059034964;0,031916601;0,997395551;1,007089333;1,037336349;1,058714353;1,08038408;1,112074232;1,122496362
402;408;1,018270093;0,031143982;0,958136164;0,967590026;0,997094317;1,017952596;1,039099764;1,070033176;1,080208311
403;409;0,977365572;0,03030682;0,918860356;0,928055255;0,956756774;0,977052332;0,997632906;1,027744385;1,037650886
404;410;0,972389698;0,030094706;0,91429224;0,92342346;0,951925451;0,972079246;0,992515521;1,022414919;1,032251406
405;411;0,945314313;0,029657148;0,888073585;0,897067306;0,925145417;0,945004188;0,965145142;0,994619186;1,00431743
406;412;0,992789724;0,030464567;0,933970568;0,943217035;0,972075369;0,992478131;1,01316441;1,043425287;1,053379614
407;413;0,926376748;0,02954683;0,869363723;0,878318173;0,906280193;0,926062634;0,946130888;0,975506797;0,985174831
408;414;0,887536166;0,029025536;0,8315515;0,840339121;0,867790096;0,887219773;0,906937336;0,935812457;0,945318837
409;415;0,920588072;0,029696389;0,863296786;0,872292498;0,900387919;0,920268775;0,94044016;0,969972799;0,979693868
410;416;0,954851697;0,030486068;0,896027283;0,905266005;0,934116138;0,954527269;0,975233597;1,005544051;1,01551979
411;417;0,982599937;0,031213316;0,922367434;0,931828446;0,961370605;0,982269449;1,003469003;1,034498758;1,044710553
412;418;1,020810606;0,032041449;0,958968454;0,968685044;0,999020135;1,020475384;1,042235651;1,074079645;1,084557773
413;419;0,988812581;0,031651119;0,927742618;0,937333431;0,967284145;0,988474892;1,009972902;1,041443623;1,051801576
414;420;0,899299071;0,030195508;0,841083025;0,850214923;0,878752496;0,898961139;0,919477267;0,949535945;0,959435534
415;421;0,946881451;0,030982908;0,887121913;0,896501934;0,925803688;0,946543542;0,96759086;0,998413613;1,008561273
416;422;0,916825883;0,030611925;0,857801489;0,867061488;0,895996952;0,916485205;0,937283441;0,967752369;0,977786297
417;423;0,895380633;0,030461468;0,836664786;0,84587202;0,87465074;0,895035216;0,915733988;0,946067497;0,956059423
418;424;0,907291196;0,030902461;0,847726485;0,857066553;0,886260984;0,906940373;0,927938977;0,958712535;0,968849578
419;425;0,973287761;0,032299689;0,911002825;0,920775836;0,95131158;0,972930483;0,994874473;1,027018397;1,037603047
420;426;0,941676286;0,032073622;0,879854154;0,889548198;0,919849058;0,941312167;0,96310659;0,995046423;1,005567646
421;427;0,951372639;0,032460416;0,888806807;0,898617031;0,929281849;0,951003486;0,973061016;1,005387467;1,016036305
422;428;0,838815592;0,030629215;0,779849669;0,789078822;0,817958328;0,838442814;0,859266494;0,889823947;0,899899943
423;429;0,842022021;0,0308493;0,782636021;0,791930068;0,821014236;0,841645307;0,862619153;0,893398985;0,903548817
424;430;0,777885079;0,029940811;0,720301198;0,729300647;0,757486393;0,777500972;0,797865054;0,827779744;0,837651768
425;431;0,811164733;0,031038356;0,751463253;0,760795239;0,790019498;0,810768884;0,831878458;0,862884512;0,873115748
426;432;0,749555968;0,030423538;0,691105001;0,700225503;0,728817423;0,74914439;0,769845859;0,800290371;0,810345847
427;433;0,773725276;0,031587202;0,713045794;0,722512338;0,752192226;0,773295471;0,794789802;0,826404328;0,836847251
428;434;0,79612937;0,032803939;0,73312448;0,742950988;0,773764733;0,795678861;0,818002915;0,850844491;0,861694411
429;435;0,867761215;0,035105861;0,800309886;0,810835835;0,843831714;0,86728785;0,891174708;0,926301296;0,937902579
430;436;0,906119701;0,036717823;0,835573539;0,846581892;0,881091007;0,905623789;0,930607809;0,967349124;0,979484033
431;437;0,912591235;0,037538987;0,840489456;0,851735347;0,886998849;0,912076571;0,937622594;0,975202703;0,987617745
